,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
634,MSFT,2020-02-19 00:00:00+00:00,187.28,188.18,186.47,188.06,29997471,183.4487993577,184.330387992,182.65536958689998,184.21284284080002,29997471,0.51,1.0
635,MSFT,2020-02-20 00:00:00+00:00,184.42,187.25,181.1,186.95,36862376,180.64730658669998,183.4194130699,177.39522406919997,183.12555019189998,36862376,0.0,1.0
636,MSFT,2020-02-21 00:00:00+00:00,178.59,183.5,177.25,183.17,48600385,174.93657132259997,179.7461270939,173.62398380049999,179.422877928,48600385,0.0,1.0
637,MSFT,2020-02-24 00:00:00+00:00,170.89,174.55,163.23,167.77,68311066,167.3940907852,170.9792178978,159.8907919648,164.33791685309998,68311066,0.0,1.0
638,MSFT,2020-02-25 00:00:00+00:00,168.07,174.84,167.65,174.2,68073295,164.6317797312,171.2632853466,164.2203717019,170.6363778733,68073295,0.0,1.0
639,MSFT,2020-02-26 00:00:00+00:00,170.17,173.26,168.21,169.71,56387148,166.6888198778,169.715607522,164.768915741,166.2382301314,56387148,0.0,1.0
640,MSFT,2020-02-27 00:00:00+00:00,158.18,167.03,157.98,163.32,93174906,154.94410018370002,163.6130550872,154.7481915983,159.9789508282,93174906,0.0,1.0
641,MSFT,2020-02-28 00:00:00+00:00,162.01,163.71,152.0,152.41,97073557,158.6957495939,160.36097256969998,148.8905248952,149.2921374953,97073557,0.0,1.0
642,MSFT,2020-03-02 00:00:00+00:00,172.79,172.92,162.31,165.31,71030810,169.2552223464,169.3825629269,158.989612472,161.9282412528,71030810,0.0,1.0
643,MSFT,2020-03-03 00:00:00+00:00,164.51,175.0,162.26,173.8,71677019,161.1446069113,171.4200122149,158.9406353257,170.2445607026,71677019,0.0,1.0
644,MSFT,2020-03-04 00:00:00+00:00,170.55,170.7,165.62,168.49,49814383,167.06104619,167.207977629,162.2318995602,165.0431877605,49814383,0.0,1.0
645,MSFT,2020-03-05 00:00:00+00:00,166.27,170.87,165.69,166.05,47817251,162.8686024627,167.3744999266,162.3004675651,162.65310301879998,47817251,0.0,1.0
646,MSFT,2020-03-06 00:00:00+00:00,161.57,163.11,156.0,162.61,72821057,158.26475070610002,159.7732468136,152.808696603,159.2834753501,72821057,0.0,1.0
647,MSFT,2020-03-09 00:00:00+00:00,150.62,157.75,150.0,151.0,70419274,147.538755656,154.5228967251,146.9314390413,147.9109819683,70419274,0.0,1.0
648,MSFT,2020-03-10 00:00:00+00:00,160.92,161.03,152.58,158.16,65354385,157.6280478036,157.7357975255,149.45865979290002,154.9245093252,65354385,0.0,1.0
649,MSFT,2020-03-11 00:00:00+00:00,153.63,157.7,151.15,157.13,56504304,150.4871798661,154.47391957879998,148.0579134073,153.91558011040001,56504304,0.0,1.0
650,MSFT,2020-03-12 00:00:00+00:00,139.06,153.47,138.58,145.3,93226366,136.2152394206,150.3304529978,135.7450588157,142.3275872847,93226366,0.0,1.0
651,MSFT,2020-03-13 00:00:00+00:00,158.83,161.91,140.73,147.5,92727446,155.5808030862,158.5977953012,137.8510761086,144.482581724,92727446,0.0,1.0
652,MSFT,2020-03-16 00:00:00+00:00,135.42,149.35,135.0,140.0,87905868,132.6497031665,146.2947361388,132.2382951372,137.1360097719,87905868,0.0,1.0
653,MSFT,2020-03-17 00:00:00+00:00,146.57,147.5,135.0,140.0,81059817,143.5716068019,144.482581724,132.2382951372,137.1360097719,81059817,0.0,1.0
654,MSFT,2020-03-18 00:00:00+00:00,140.4,146.0,135.02,138.0,81593173,137.52782694270002,143.0132673336,132.2578859957,135.176923918,81593173,0.0,1.0
655,MSFT,2020-03-19 00:00:00+00:00,142.71,150.15,139.0,142.77,85922661,139.7905711039,147.0783704804,136.156466845,139.8493436795,85922661,0.0,1.0
656,MSFT,2020-03-20 00:00:00+00:00,137.35,147.1,135.86,146.0,84866215,134.54022101549998,144.0907645532,133.0807020544,143.0132673336,84866215,0.0,1.0
657,MSFT,2020-03-23 00:00:00+00:00,135.98,140.57,132.52,137.01,78975176,133.19824720559998,137.6943492403,129.8090286784,134.2071764204,78975176,0.0,1.0
658,MSFT,2020-03-24 00:00:00+00:00,148.34,149.6,141.27,143.75,82516727,145.3053977826,146.5396218706,138.3800292891,140.80929574799998,82516727,0.0,1.0
659,MSFT,2020-03-25 00:00:00+00:00,146.92,154.33,144.44,148.91,75638224,143.9144468264,151.172859915,141.4851803675,145.863737251,75638224,0.0,1.0
660,MSFT,2020-03-26 00:00:00+00:00,156.11,156.66,148.37,148.4,64694427,152.916446325,153.4551949348,145.33478407040002,145.3641703582,64694427,0.0,1.0
661,MSFT,2020-03-27 00:00:00+00:00,149.7,154.89,149.2,151.75,57042291,146.6375761633,151.7214039541,146.1478046998,148.6456391635,57042291,0.0,1.0
662,MSFT,2020-03-30 00:00:00+00:00,160.23,160.6,150.01,152.44,63420326,156.952163184,157.3145940669,146.9412344706,149.3215237831,63420326,0.0,1.0
663,MSFT,2020-03-31 00:00:00+00:00,157.71,164.78,156.56,159.4,77927186,154.4837150081,161.4090835015,153.35724064209998,156.1391425546,77927186,0.0,1.0
664,MSFT,2020-04-01 00:00:00+00:00,152.11,157.75,150.82,153.0,57969926,148.9982746172,154.5228967251,147.7346642414,149.87006782219999,57969926,0.0,1.0
665,MSFT,2020-04-02 00:00:00+00:00,155.26,155.48,150.36,151.86,49630735,152.0838348371,152.299334281,147.284074495,148.7533888855,49630735,0.0,1.0
666,MSFT,2020-04-03 00:00:00+00:00,153.83,157.38,152.19,155.1,41243284,150.6830884515,154.16046584219998,149.0766380513,151.9271079687,41243284,0.0,1.0
667,MSFT,2020-04-06 00:00:00+00:00,165.27,166.5,157.58,160.32,67111697,161.8890595357,163.0938973359,154.3563744276,157.0403220474,67111697,0.0,1.0
668,MSFT,2020-04-07 00:00:00+00:00,163.49,170.0,163.26,169.59,62769038,160.1454731258,166.52229758020002,159.9201782526,166.1206849801,62769038,0.0,1.0
669,MSFT,2020-04-08 00:00:00+00:00,165.13,166.67,163.5,165.67,48318234,161.751923526,163.2604196335,160.1552685551,162.2808767065,48318234,0.0,1.0
670,MSFT,2020-04-09 00:00:00+00:00,165.14,167.37,163.33,166.36,51431775,161.7617189552,163.9460996823,159.9887462575,162.9567613261,51431775,0.0,1.0
671,MSFT,2020-04-13 00:00:00+00:00,165.51,165.57,162.3,164.35,41905264,162.1241498382,162.1829224138,158.9798170427,160.987880043,41905264,0.0,1.0
672,MSFT,2020-04-14 00:00:00+00:00,173.7,173.75,168.0,169.0,52874338,170.1466064099,170.1955835562,164.56321172629998,165.5427546532,52874338,0.0,1.0
673,MSFT,2020-04-15 00:00:00+00:00,171.88,173.57,169.24,171.2,40940833,168.3638382828,170.0192658294,165.7778449557,167.6977490925,40940833,0.0,1.0
674,MSFT,2020-04-16 00:00:00+00:00,177.04,177.28,172.9,174.3,50479610,173.4182797859,173.65337008830002,169.3629720683,170.734332166,50479610,0.0,1.0
675,MSFT,2020-04-17 00:00:00+00:00,178.6,180.0,175.87,179.5,52765625,174.94636675189997,176.31772684959998,172.27221456130002,175.8279553861,52765625,0.0,1.0
676,MSFT,2020-04-20 00:00:00+00:00,175.06,178.75,174.99,176.63,36669595,171.4787847905,175.09329819090001,171.4102167856,173.01666718580003,36669595,0.0,1.0
